timestamp,symbol,timeframe,open,high,low,close,volume
2022-05-12,MSTR,daily,153.19,205.2622,134.09,17.118,4692910.0
2022-05-13,MSTR,daily,202.06,220.0,193.295,20.457,2523357.0
2022-05-16,MSTR,daily,200.0,208.405,193.01,20.151,1008896.0
2022-05-17,MSTR,daily,210.0,225.96,205.04,22.487,1017055.0
2022-05-18,MSTR,daily,216.88,223.8809,195.54,19.744,995257.0
2022-05-19,MSTR,daily,204.79,220.32,198.049,21.077,801485.0
2022-05-20,MSTR,daily,214.52,219.4899,189.0,20.275,919301.0
2022-05-23,MSTR,daily,211.64,215.0,198.3,20.437,898450.0
2022-05-24,MSTR,daily,200.6,201.33,184.4,19.301,806676.0
2022-05-25,MSTR,daily,190.73,203.43,190.29,19.812,539064.0
2022-05-26,MSTR,daily,180.22,220.71,176.1,21.61,967847.0
2022-05-27,MSTR,daily,220.28,233.87,212.8,21.939,970587.0
2022-05-31,MSTR,daily,235.17,272.88,228.52,26.469,1552696.0
2022-06-01,MSTR,daily,261.35,267.0,233.0,23.814,871042.0
2022-06-02,MSTR,daily,232.82,250.8,231.8177,24.446,596021.0
2022-06-03,MSTR,daily,239.38,239.38,223.55,22.722,499226.0
2022-06-06,MSTR,daily,243.95,248.77,232.36,23.544,585377.0
2022-06-07,MSTR,daily,221.7,242.4916,218.081,24.0,666669.0
2022-06-08,MSTR,daily,236.88,246.99,232.1943,23.289,310777.0
2022-06-09,MSTR,daily,231.33,233.5259,216.3607,21.776,524283.0
2022-06-10,MSTR,daily,211.89,213.86,197.8,20.336,784991.0
2022-06-13,MSTR,daily,149.31,167.98,143.9,15.215,3677472.0
